place_id,lang,name,description
80e26c42-ac49-5bdb-a292-653e34df8e62,en,City: Iman Shahr,
80e26c42-ac49-5bdb-a292-653e34df8e62,fa,مرکز شهر ایمان شهر,
8138db8e-6103-4289-8496-2468f764fbb1,fa,کلینیک درمانی کوثر مرند,
813d6afd-c034-5af5-9eaf-0cfa6ef8282c,en,City: Ab-e Garm,
813d6afd-c034-5af5-9eaf-0cfa6ef8282c,fa,مرکز شهر آبگرم,
816f34fc-ae95-4d95-bba2-edba17165742,fa,خانه بهداشت,
8193777d-44d2-43ca-b22e-67e3f42a6260,fa,کبابی و جگرکی جوجه,
81cab116-771e-5881-988d-bdb68402f516,en,City: Kalateh,
81cab116-771e-5881-988d-bdb68402f516,fa,مرکز شهر کلاته,
8213947a-4997-4975-95d3-e959df79b1a4,fa,غذاخوری شریفی,
8245f6fe-b3d1-4a89-b2ad-6ec51587a5f8,fa,کباب سنتی احسان,
82804572-8d37-5cdd-a6e3-aff73672a118,en,City: Qahavand,
82804572-8d37-5cdd-a6e3-aff73672a118,fa,مرکز شهر قهاوند,
82aa6093-663d-4182-b578-1e197d7f2560,fa,کلینیک دندان پزشکی دکتر توکلی,
837768b8-7810-460c-838c-a656e999cd9d,fa,پزشکان,
8397f4de-4548-5e58-93fc-f10960e1ffab,en,City: Boinzahra,
8397f4de-4548-5e58-93fc-f10960e1ffab,fa,مرکز شهر بوئین زهرا,
83ae6645-e35a-43c5-b2a2-b029eca22fd4,fa,غذاخوری پیتزا و ساندویچی دانش,
83c0c155-aa80-5d4c-b772-8d3c6161c106,en,City: Marvast,
83c0c155-aa80-5d4c-b772-8d3c6161c106,fa,مرکز شهر مروست,
83cb1768-ef25-5b58-b88a-8a563a739d27,en,City: Qir,
83cb1768-ef25-5b58-b88a-8a563a739d27,fa,مرکز شهر قیر,
84129928-d7bf-58f2-ab20-14222f755220,en,City: Hadishahr,
84129928-d7bf-58f2-ab20-14222f755220,fa,مرکز شهر هادی شهر,
841547a5-7194-4c18-8b8c-b32a817f0ec9,fa,موزه هدایا خامنه,
841de3bd-899b-4dae-bdc4-1b36c8339743,fa,غذاخوری کبیری,
8427f075-e773-5861-abf7-8524f6f4515e,en,City: Gharqabad,
8427f075-e773-5861-abf7-8524f6f4515e,fa,مرکز شهر غرق آباد,
84432dbe-4ddb-4fe8-b836-040743a4bb45,fa,مجتمع رفاهی و آموزشی خانه معلم,
84856970-ea53-579c-aa4d-ff9d1727b008,en,City: Sarpol-e Zahab,
84856970-ea53-579c-aa4d-ff9d1727b008,fa,مرکز شهر سرپل ذهاب,
849d0a04-c965-568f-9c61-d04f3d313e7c,en,Province center: Golestan,
849d0a04-c965-568f-9c61-d04f3d313e7c,fa,مرکز استان گلستان,
84d2b126-00ca-47c7-ba6e-28bafce9e1b7,fa,مرکز بهداشت کاملو,
84dc8521-41eb-4352-9437-1bbc79023de0,fa,رستوران بارانا,
84fa19b6-c33f-5ec1-96a2-5f3c1cab04ac,en,City: Bastam,
84fa19b6-c33f-5ec1-96a2-5f3c1cab04ac,fa,مرکز شهر بسطام,
8523eba7-27bd-5f32-b4b9-435c5c7a2e90,en,City: Davudabad,
8523eba7-27bd-5f32-b4b9-435c5c7a2e90,fa,مرکز شهر داوودآباد,
8573393c-888a-5043-9725-fa912e0de444,en,City: Gonbaki,
8573393c-888a-5043-9725-fa912e0de444,fa,مرکز شهر گنبکی,
859fd8cf-4405-4ae9-a4d5-a2e23b6150b3,fa,کلینیک درمانی لاله اشرفی,
85d37a69-200f-4af4-b54d-0923aed6d13f,fa,کلینیک شفا خسروشاه,
85d977f5-b1de-5b19-9543-dd95f1b461ce,en,Province center: Semnan,
85d977f5-b1de-5b19-9543-dd95f1b461ce,fa,مرکز استان سمنان,
85eea745-d909-405a-8fe3-1fc94adb1206,fa,غذاخوری قایم نو,
8623dc6c-e501-54cd-b559-5d56d555e935,en,City: Lahrud,
8623dc6c-e501-54cd-b559-5d56d555e935,fa,مرکز شهر لاهرود,
8628de0e-5123-521c-a82f-dfa7f4113a93,en,City: Sufian,
8628de0e-5123-521c-a82f-dfa7f4113a93,fa,مرکز شهر صوفیان,
86360330-a642-4cc5-bfb0-d31b1a7fa44a,fa,فست فود ضیافت,
8695198e-a358-5b9c-9d36-4d0a3b2c5ace,en,City: Darrud,
8695198e-a358-5b9c-9d36-4d0a3b2c5ace,fa,مرکز شهر درود,
86b04e74-e063-4133-8574-70bcb0b58207,fa,ساندویچ پیتزا حسینی,
870860c7-3693-4bdf-b859-0a0d1ee350db,fa,کلینیک درمانی درمانگاه شبانه روزی هلال احمر,
874bed29-1f64-56bf-8707-0ca9c949c159,en,City: Mohiabad,
874bed29-1f64-56bf-8707-0ca9c949c159,fa,مرکز شهر محی آباد,
874f4eff-eb34-49d0-8813-4170bad1ca84,fa,غذاخوری دوستان,
8753a619-a084-4b9d-9730-f25cd31d190e,fa,رستوران کاج,
87e511df-de6a-4558-9fa8-f4cc02229faf,fa,مهران,
880aa7f6-d80f-4365-8655-10389dcec2db,fa,غذاخوری ساندویچ,
8812d0a5-bb28-5da3-a4da-4f1c74adb108,en,City: Binalood,
8812d0a5-bb28-5da3-a4da-4f1c74adb108,fa,مرکز شهر بینالود,
8812edf2-8457-536b-af3e-b47b8ab1933b,en,City: Qarahbolagh,
8812edf2-8457-536b-af3e-b47b8ab1933b,fa,مرکز شهر قره بلاغ,
883c094c-91a4-4266-8f92-96eb7c62f45a,fa,فست فود همبرگر,
8840382a-8066-57ca-b13d-c3758f0dfb07,en,Province center: Markazi,
8840382a-8066-57ca-b13d-c3758f0dfb07,fa,مرکز استان مرکزی,
8877adbe-ce55-437a-ba88-ab0a0150c0f0,fa,غذاخوری پاک,
88a1a3a6-72b2-529f-9b4e-f88ad021ddee,en,Province center: Tehran,
88a1a3a6-72b2-529f-9b4e-f88ad021ddee,fa,مرکز استان تهران,
88a7e8c1-3c52-4a9b-b348-1a958eaa5928,fa,فست فود پرن,
88ae678c-e7f7-5005-8fec-83f6a529013c,en,City: Khoshkebijar,
88ae678c-e7f7-5005-8fec-83f6a529013c,fa,مرکز شهر خشک بیجار,
88f7c310-f989-4874-b041-f2f8eba2457e,fa,فست فود علی,
891f9a74-0340-4e95-917f-c4e7302beeac,fa,درمانگاه,
893ecf0a-864b-51f9-92ad-a1aa871b6dde,en,City: Salman Shahr,
893ecf0a-864b-51f9-92ad-a1aa871b6dde,fa,مرکز شهر سلمان شهر,
8944c698-10c0-4bdf-8a6b-a5560e83795a,fa,مرکز تخصصی خودرو کارینو,
89612cf5-3ccb-4a09-a45f-bcb08693925d,fa,فست فود صورتی,
898ebcfc-d2b6-5aeb-af52-db85b63a208c,en,City: Ramkan,
898ebcfc-d2b6-5aeb-af52-db85b63a208c,fa,مرکز شهر رمکان,
89b7f956-2f99-40d8-90ae-5a2875b4defa,fa,غذاخوری علی,
8a247d2f-2a04-5e9b-99f9-5d597c190be7,en,City: Daraq,
8a247d2f-2a04-5e9b-99f9-5d597c190be7,fa,مرکز شهر درق,
8a379724-a45d-4f9b-b93e-e2547cf9e257,fa,فست فود سپهر,
8a44d9d2-554f-420d-b51d-1af80d1ac962,fa,کبابی و جگرکی صالحی,
8a69d334-6934-52ad-a2ee-dfeaaf7f7d52,en,City: Khuzi,
8a69d334-6934-52ad-a2ee-dfeaaf7f7d52,fa,مرکز شهر خوزی,
8aa3daaf-0c8c-4bbd-9ab5-6753f719ad1f,fa,کلینیک درمانی حکیم بناب,
8ac0edcd-6657-4491-9499-820c467b7909,fa,آدلیم اوجاق,
8b2dd345-4bb8-5656-8cb6-c8f41bd704d5,en,City: Ilam,
8b2dd345-4bb8-5656-8cb6-c8f41bd704d5,fa,مرکز شهر ایلام,
8b404206-f107-476a-bb1a-0d172c6ce049,fa,رستوران عطاویچ,
8b540ecd-76f6-4932-ae33-deb19be2e64c,fa,کبابی و جگرکی هجرت,
8b72853d-c972-5b6b-97f3-b09d64e37fc9,en,City: Shirin Su,
8b72853d-c972-5b6b-97f3-b09d64e37fc9,fa,مرکز شهر شیرین سو,
8b8b5904-8a5e-5f8d-a54d-465a80ba4a2d,en,City: Deyhuk,
8b8b5904-8a5e-5f8d-a54d-465a80ba4a2d,fa,مرکز شهر دیهوک,
8ba56dcf-a03a-5c48-a5c6-2ad03477c6e5,en,City: Fathabad,
8ba56dcf-a03a-5c48-a5c6-2ad03477c6e5,fa,مرکز شهر فتح آباد,
8bb4a456-8e3b-4865-a372-3cf022b7d258,fa,فست فود پورآقا,
8be33ea1-2f1e-4674-8afe-11ddfa8e949b,fa,غذاخوری کبابی رسالت,
8bebd11c-0006-4598-a792-00b8e15d87e4,fa,جگرکی و کره کبابی مستر سیبیل,
8c0a9e40-482a-4e8b-81e5-14c593e1d2cf,fa,فست فود شاندیز,
8c1b1144-30f5-417a-9f89-626f2b77e3ed,fa,غذاخوری تاتلی,
8c46a042-e36f-46f8-ba5d-fd38582e4d3a,fa,فست فود شبنم,
8c71dcec-d6ce-4a90-b27a-4b4a9ace6dc9,fa,باغ سبز,
8c76d0f8-315e-4e4e-997d-458473c89b05,fa,غذاخوری کاریکاتور,
8c9dadbf-ef1b-5303-afe1-8f5388d4647d,en,City: Banaruiyeh,
8c9dadbf-ef1b-5303-afe1-8f5388d4647d,fa,مرکز شهر بنارویه,
8cbb3340-58d9-4d22-b894-9587a870b922,fa,غذاخوری بناب کبابی علی بابا,
8ccfd5d7-6d9a-4c1a-b28a-7cddf66ed44d,fa,فست فود سعید,
8d09bad9-df97-4f14-8cc2-12bfea3f28b8,fa,رستوران تک,
8d191762-c6fb-43aa-b431-546ffe284d64,fa,غذاخوری ولی,
8d28a391-0437-4031-b9c0-5e67a47913d2,fa,کلینیک درمانی مهدی,
8d454683-9165-48a3-a626-c0798c230d07,fa,بیمارستان آیت الله عظیمی,
8d5b71fd-8f70-440b-bf71-2c957c8d827d,fa,کبابی اصلانی اصل ـ شعبه ولیعصر,
8d61dfbd-48df-4812-ac10-fceef543dff8,fa,کله پزی مشتری,
8d83f86c-6a34-57ba-8c6c-e25638f2385e,en,City: سورچه بالا,
8d83f86c-6a34-57ba-8c6c-e25638f2385e,fa,مرکز شهر سورچه بالا,
8d930d7c-7561-5f75-a3d2-6544e37da093,en,City: Gumish Tappeh,
8d930d7c-7561-5f75-a3d2-6544e37da093,fa,مرکز شهر گمیش‌تپه,
8df7950b-4af3-475a-93cf-f1c4ef1e7409,fa,هتل ۴ ستاره ارس,
8e0a72af-7c4e-514d-be83-72f33d061620,en,City: Farah Abad,
8e0a72af-7c4e-514d-be83-72f33d061620,fa,مرکز شهر فرح آباد,
8e4b43a8-4840-447e-9b13-f35c78260cc0,fa,غذاخوری لقمه لذیذ,
8e97948c-e627-4f09-a654-9eb42db97e49,fa,غذاخوری وکترینگ اجاق,
8eb3c957-d9d2-5247-9e7f-d768653bdfa3,en,City: Badrud,
8eb3c957-d9d2-5247-9e7f-d768653bdfa3,fa,مرکز شهر بادرود,
8ebbfdf5-f975-439e-b7b1-580f379477bb,fa,فست فود پانیک,
8ed11b72-b458-43db-b7de-37012eee4a92,fa,فست فود یکی یه دونه,
8ee321cc-7f31-50f2-a887-928258be7a78,en,City: Abad,
8ee321cc-7f31-50f2-a887-928258be7a78,fa,مرکز شهر آباد,
8ef9e15b-df7e-41e1-8a17-718ff686b3db,fa,رستوران ایتالیایی لانژ,
8f21278d-bef7-524c-bb0f-170e0fe09b49,en,City: Gazanak,
8f21278d-bef7-524c-bb0f-170e0fe09b49,fa,مرکز شهر گزنک,
8f3d03a4-78a4-5746-a095-983eb744592e,en,Province center: Lorestan,
8f3d03a4-78a4-5746-a095-983eb744592e,fa,مرکز استان لرستان,
8f7c48ff-edf7-4b0f-8ae4-4fbce7c868c3,fa,غذاخوری شله قلم,
8f9bbf13-7661-55a7-9862-3c21752981b2,en,City: Meymeh,
8f9bbf13-7661-55a7-9862-3c21752981b2,fa,مرکز شهر میمه,
8fb81851-ea08-5a70-b860-a97346914b30,en,City: Yazd,
8fb81851-ea08-5a70-b860-a97346914b30,fa,مرکز شهر یزد,
8fc666f5-685e-5fee-a13e-3d494b12bb70,en,City: Duzduzan,
8fc666f5-685e-5fee-a13e-3d494b12bb70,fa,مرکز شهر دوزدوزان,
8fde1d1a-a0de-5954-b3a2-af48ede5fd55,en,City: Tasuj,
8fde1d1a-a0de-5954-b3a2-af48ede5fd55,fa,مرکز شهر تسوج,
8fe03adb-c06b-45ed-a5a2-3e22d431e00f,fa,کافه رستوران ازمیر,
9002db7e-bab6-41c2-ae59-02f5be650b37,fa,فست فود بی نام,
900f6cf0-653b-5a3d-9d33-f26a1694a828,en,City: Taleqan,
900f6cf0-653b-5a3d-9d33-f26a1694a828,fa,مرکز شهر طالقان,
901a785f-3541-4fb0-8a39-934a40984c33,fa,غذاخوری ساندویچی و بستنی سعید,
904d5fb0-a662-41c4-8c78-86a01f12033d,fa,مرکز تخصصی بُعد,
904f59eb-ba81-51ed-8d0b-3591172b649b,en,City: Ferunabad,
904f59eb-ba81-51ed-8d0b-3591172b649b,fa,مرکز شهر فرون آباد,
90aefbeb-eb32-4dae-9243-2af2d8ba2472,fa,غذاخوری آبگوشت الماس,
9132956f-3d45-4c43-8a01-c518d1fd2a96,fa,کبابی و جگرکی چلو اریا,
913fd5d1-b4c3-4ea2-9d18-7ba5355edef2,fa,کلینیک درمانی غیر شبانه روزی سوء مصرف مواد امین,
9179f46b-be8a-5172-9d0a-5dde3b0d6e79,en,Province center: Fars,
9179f46b-be8a-5172-9d0a-5dde3b0d6e79,fa,مرکز استان فارس,
91871721-1e3f-4e6e-9b5f-a6a82dfa8aa6,fa,فست فود کریمی,
91e83231-9b5b-4a06-b373-808e8a8c4bb3,fa,هتل ۴ ستاره ارس,
91f18f3d-5eaa-5341-857d-7c5da2d50c76,en,City: Abedan,
91f18f3d-5eaa-5341-857d-7c5da2d50c76,fa,مرکز شهر آبدان,
92bcdadf-23cf-5df8-99b1-85e3b601e787,en,City: قروق آقا,
92bcdadf-23cf-5df8-99b1-85e3b601e787,fa,مرکز شهر قروق آقا,
92f0a5d6-6f49-4a26-be85-45f4603c3f78,fa,فست فود بهونه,
931a2d4d-69a8-413d-98bc-86a27a584640,fa,کلینیک درمانی دکترسپیده آیرملو,
931c383a-983a-5561-8d87-a2d023fa39ea,en,City: Zarrinshahr,
931c383a-983a-5561-8d87-a2d023fa39ea,fa,مرکز شهر زرین شهر,
9347b171-fd9e-5802-a6a5-94c9d88ba883,en,City: Khanbebin,
9347b171-fd9e-5802-a6a5-94c9d88ba883,fa,مرکز شهر خان ببین,
936880ca-3a9a-42f7-b690-5985aef40d86,fa,غذاخوری چلومرغ,
936f7e1c-a190-4423-97e3-3d4eee708274,fa,فست فود امین,
9374db86-45cb-4f85-9607-334ba3d8f218,fa,رستوران حاج على خرم,
939846f5-3dc2-5289-8f18-f5b5fbf23fee,en,City: Ahel,
939846f5-3dc2-5289-8f18-f5b5fbf23fee,fa,مرکز شهر اهل,
93aeca62-abcd-4099-b243-b221a3aaea74,fa,کلینیک درمانی طب کار,
93e2f7e9-b923-5391-a598-65f6ba5a6022,en,City: چم پلک,
93e2f7e9-b923-5391-a598-65f6ba5a6022,fa,مرکز شهر چم پلک,
943f4eda-10db-56f0-ba05-1af36854591d,en,City: Bafq,
943f4eda-10db-56f0-ba05-1af36854591d,fa,مرکز شهر بافق,
943f89ab-e037-4039-9c07-0426927e551b,fa,رستوران حاج علی,
946467d4-e788-4101-8079-976e70ef572c,fa,درمانگاه دانشگاه آزاد,
9469e172-cb16-44f7-a46b-849cce6ee7e2,fa,درمانگاه,
94adbf7b-b24e-5b27-8c90-355d005dabf7,en,City: Arad,
94adbf7b-b24e-5b27-8c90-355d005dabf7,fa,مرکز شهر ارد,
94aecdd8-3464-5261-8503-9db1215051d8,en,City: Hashjin,
94aecdd8-3464-5261-8503-9db1215051d8,fa,مرکز شهر هشجین,
94c5aca7-197f-4fdc-9f2f-ccc58b726aed,fa,غذاخوری کبابی لاله,
94d06eb4-621d-4233-bd32-ded39f8eb52d,fa,غذاخوری کبابی ممتاز,
95187065-e26d-4e9c-9fe0-a2dcb07d520c,fa,غذاخوری آبگوشت سالم,
9526086c-f4e9-485c-9863-747e77d369b1,fa,کبابی و جگرکی ناصر,
9569afb5-4bf6-438f-bca4-dd01446322fb,fa,غذاخوری خیام,
95abd81a-6643-4bdc-880e-626957764a8f,fa,اغذیه رامین,
95bd3261-c067-5ec7-af8d-559e556644ad,en,City: Kolur,
95bd3261-c067-5ec7-af8d-559e556644ad,fa,مرکز شهر کلور,
95c8d505-a51c-430d-acec-bf3f41e62f2a,fa,غذاخوری ساندویچ سن سون,
95e4445c-78c4-4d0d-a637-0eddf52cd1fc,fa,غذاخوری پردیس,
95e8c919-6340-5893-947b-4865d892c4b0,en,City: Khodaju,
95e8c919-6340-5893-947b-4865d892c4b0,fa,مرکز شهر خداجو,
95f18d03-9a27-4ac3-948a-03e215a8ebf3,fa,کافه رستوران براسو,
9642cc7f-0b12-4124-9172-f0b0e757488b,fa,رستوران پردیس,
96a5f9ae-490c-5e2b-86ea-46a5a6e5dde3,en,City: Tatar Olya,
96a5f9ae-490c-5e2b-86ea-46a5a6e5dde3,fa,مرکز شهر تاتار علیا,
96df2303-deb9-522a-bcbf-6da1186c7b2e,en,City: Shuqan,
96df2303-deb9-522a-bcbf-6da1186c7b2e,fa,مرکز شهر شوقان,
96e06e10-edfa-5cf0-9a18-58951701cef3,en,City: Mohammadabad,
96e06e10-edfa-5cf0-9a18-58951701cef3,fa,مرکز شهر محمدآباد,
97049162-28ac-41db-876d-04fca7c53a11,fa,فست فود دنیز,
97423b5b-5bec-41a3-8552-ef80ad107f67,fa,کبابی و جگرکی,
974519fb-ce6b-55ee-8bf2-b40136c192a3,en,City: Silvaneh,
974519fb-ce6b-55ee-8bf2-b40136c192a3,fa,مرکز شهر سیلوانا,
97cd0329-f040-4ecf-b766-e6cd4842f5c0,fa,فست فود ماهان,
97cd1ac9-0d7c-500f-9285-e55bdda1cce0,en,City: Pareh sar,
97cd1ac9-0d7c-500f-9285-e55bdda1cce0,fa,مرکز شهر پره سر,
97e045c8-6468-4dd0-877a-cedd38ce03be,fa,فست فود,
97f8c21c-9872-562c-b7ad-fd07a0f9409c,en,City: Qal‘eh Now-e Olya,
97f8c21c-9872-562c-b7ad-fd07a0f9409c,fa,مرکز شهر قلعه نو علیا,
980f9861-678b-5023-84b3-68e124f3c83e,en,City: Talkhuncheh,
980f9861-678b-5023-84b3-68e124f3c83e,fa,مرکز شهر طالخونچه,
981d61ae-c6e4-4377-adaf-c2b3aec837f6,fa,غذاخوری تالار مارال,
98d1b6e7-17f8-58d0-a907-9606ad16d6ae,en,City: Amirkola,
98d1b6e7-17f8-58d0-a907-9606ad16d6ae,fa,مرکز شهر امیرکلا,
98fb86c1-dc3f-44c4-b9ce-3a7c76d94e12,fa,کلینیک درمانی طاها,
993a429a-88e3-46f1-8656-a9ed75c87af6,fa,کله پزی و سیرابی جواد,
99542afd-32a0-5baf-8883-69a0cfa6efb3,en,City: Kala Chay,
99542afd-32a0-5baf-8883-69a0cfa6efb3,fa,مرکز شهر کلاچای,
99603a76-c545-5391-b8ac-222af27b8711,en,City: Farmahin,
99603a76-c545-5391-b8ac-222af27b8711,fa,مرکز شهر فرمهین,
996972b4-90ec-5093-a23d-f8dbf3c2342d,en,City: shulabad,
996972b4-90ec-5093-a23d-f8dbf3c2342d,fa,مرکز شهر شول آباد,
998d8408-0494-526c-b832-0c02354e70de,en,City: Dabiran,
998d8408-0494-526c-b832-0c02354e70de,fa,مرکز شهر دبیران,
9995b7ac-561b-588e-862b-1e1be31e1a41,en,City: Kond Rud,
9995b7ac-561b-588e-862b-1e1be31e1a41,fa,مرکز شهر کندرود,
99981808-33b6-4178-b15b-f7637423b444,fa,رستوران ال سون,
99a9d80a-74eb-5b3a-aeec-2e3cf155124d,en,City: Zehak,
99a9d80a-74eb-5b3a-aeec-2e3cf155124d,fa,مرکز شهر زهک,
99c8aeed-d84e-439c-82ec-2831307ca7ce,fa,غذاخوری تلفنی شاندیز,
99d7ca98-e12b-43d3-8369-2027744b6413,fa,کبابی و جگرکی خجسته,
99eda3bf-debe-4ca3-a42d-a5582e1ae75e,fa,غذاخوری گل اباد,
99efea0e-d78e-4dc6-b597-1d45fd2c12e2,fa,سلف غذاخوری,
9a28144f-fcad-51f6-bc6f-9b5255a2e715,en,City: Bar,
9a28144f-fcad-51f6-bc6f-9b5255a2e715,fa,مرکز شهر بار,
9a3df791-8bfb-46c8-a3a2-204f356d00ec,fa,خانه معلم بناب,
9a62b8ee-3405-4305-ac25-7a18df135679,fa,غذاخوری خوش زبان,
9a6ad261-e638-4dd4-8d3a-3032b21d16d3,fa,کله پزی کله پاچه سحر,
9a6f0b81-376d-4ac6-8a30-24edb54503a8,fa,فست فود آیلار,
9a74b968-287d-4ea0-813b-4d7ddc0247ae,fa,غذاخوری تلفنی تک شاندیز,
9a9854a4-c23e-58f7-b9b7-71591100307f,en,City: Bandar-e Torkaman,
9a9854a4-c23e-58f7-b9b7-71591100307f,fa,مرکز شهر بندر ترکمن,
9a9e486c-af98-43fe-9f61-f6c50d4217b2,fa,فست فود صنوبر,
9aa546c9-8e6d-5048-ac81-439ff0c2f8bd,en,City: Gotvand,
9aa546c9-8e6d-5048-ac81-439ff0c2f8bd,fa,مرکز شهر گتوند,
9ad6a3b4-da3b-5a11-9699-1a63eb74f49b,en,City: Khosrowshah,
9ad6a3b4-da3b-5a11-9699-1a63eb74f49b,fa,مرکز شهر خسروشاه,
9adaf36f-177f-5462-9efc-53d61e409232,en,City: Mehestan,
9adaf36f-177f-5462-9efc-53d61e409232,fa,مرکز شهر مهستان,
9ae186cc-18f7-46c1-bd87-bba85e80530e,fa,فست فود سهند,
9b066f47-6f9c-4a00-9282-ffc99d594fd1,fa,فست فود شب,
9b192066-a73a-4d8f-95e6-b5ab4d962013,fa,فست فود آیتک,
9b2184e6-92ad-55f3-872a-988411203be3,en,City: Pataveh,
9b2184e6-92ad-55f3-872a-988411203be3,fa,مرکز شهر پاتاوه,
9b94962d-331c-5f69-9606-c0c4ca68edc9,en,City: Kalameh,
9b94962d-331c-5f69-9606-c0c4ca68edc9,fa,مرکز شهر کلمه,
9bb3846b-1313-5e60-a82a-5511dd05656c,en,City: Qahderijan,
9bb3846b-1313-5e60-a82a-5511dd05656c,fa,مرکز شهر قهدریجان,
9bd7d6f1-6401-4c3b-908f-e6283a9ccf8b,fa,فست فود هلیا,
9bdbe1db-abc5-55c0-b13b-6c31859272c1,en,City: Suq,
9bdbe1db-abc5-55c0-b13b-6c31859272c1,fa,مرکز شهر سوق,
9c15cee4-1525-40b9-9550-9d1cc02b0c4d,fa,غذاخوری جعفری,
9c4a521a-387e-4e11-bd2f-9f1f7ca2da18,fa,غذاخوری بیتا,
9c6847e1-82c6-4096-96f8-06dde12ca8a2,fa,غذاخوری ولیعصر,
9ca39241-5a76-4aeb-bd00-3a0f0bb8604a,fa,مرکز سلامت شماره ۲,
9cc8e1e9-790c-4ffc-b035-34c788cf4c63,fa,رستوران اوبا,
9cc97349-1964-43ea-9511-2a84286442da,fa,بیمارستان امام خمینی,
9cd464f0-268f-4930-ab3c-273e6e7e7133,fa,کبابی و جگرکی امید,
9ce26991-6e6e-42eb-b1e0-ee8744635e03,fa,غذاخوری روشنی,
9ceec9fd-2e89-5782-bcda-99dba1eb4dd8,en,City: Jolfa,
9ceec9fd-2e89-5782-bcda-99dba1eb4dd8,fa,مرکز شهر جلفا,
9d2fb7df-35d0-4266-8922-0ea4494b7acf,fa,فست فود هنر,
9e0b94ef-f08f-46b0-972b-c9ab780f0841,fa,غذاخوری کبابپزی انیس,
9e25c231-13e8-5c84-a088-21f75771aebd,en,City: Shervenineh,
9e25c231-13e8-5c84-a088-21f75771aebd,fa,مرکز شهر شروینه,
9e29b1c6-a665-4e72-aa57-a7765a3af002,fa,فست فود لیموترش,
9e47ad8f-c278-5c50-86b9-80e0335d76ec,en,City: Majomard,
9e47ad8f-c278-5c50-86b9-80e0335d76ec,fa,مرکز شهر مجومرد,
9e734af4-1455-4180-99fb-1ad0d4fc1be5,fa,غذاخوری سنتی باباطاهر,
9e890ceb-e3f6-4fb2-9673-f2b97a1a9838,fa,تله رستوران فانوس,
9e8a3513-8d29-592a-a939-5bdaeeccf5c8,en,City: Bastak,
9e8a3513-8d29-592a-a939-5bdaeeccf5c8,fa,مرکز شهر بستک,
9e9d3c4d-6510-537b-b7a3-16b32ad4b176,en,City: Marzan Abad,
9e9d3c4d-6510-537b-b7a3-16b32ad4b176,fa,مرکز شهر مرزن آباد,
9f24cfad-42f8-486b-a44f-8aa649a30ac4,fa,کله پزی کله پاچه تک,
9f4fd60c-0e9d-5bb6-9ec3-3e338ff5c1fd,en,City: Dargahan,
9f4fd60c-0e9d-5bb6-9ec3-3e338ff5c1fd,fa,مرکز شهر درگهان,
9fa600d2-c688-5bd8-9e64-53140005e36d,en,City: Dandi,
9fa600d2-c688-5bd8-9e64-53140005e36d,fa,مرکز شهر دندی,
9faa7d1c-cdf6-563a-a645-565b50837656,en,City: Ziaratali,
9faa7d1c-cdf6-563a-a645-565b50837656,fa,مرکز شهر زیارتعلی,
9ffae8f9-cbea-5d29-9229-deb1fc07116f,en,Province center: Hormozgan,
9ffae8f9-cbea-5d29-9229-deb1fc07116f,fa,مرکز استان هرمزگان,
a0000001-0001-0001-0001-000000000001,en,Abbasi Hotel,Five-star hotel near Vanak Square with full amenities
a0000001-0001-0001-0001-000000000001,fa,هتل عباسی,هتل پنج ستاره در نزدیکی میدان ونک با امکانات کامل
a0000006-0006-0006-0006-000000000006,en,Shandiz Restaurant,Traditional restaurant with authentic Iranian cuisine
a0000006-0006-0006-0006-000000000006,fa,رستوران شاندیز,رستوران سنتی با غذاهای اصیل ایرانی
a0000011-0011-0011-0011-000000000011,fa,موزه ملی ایران,موزه ملی ایران با آثار تاریخی و فرهنگی
a02dd0a9-4f30-4e2f-ba58-13204cb41571,fa,غذاخوری زیتون,
a0442042-5d2e-4088-837c-26f95bcbb42b,fa,غذاخوری ساندویچی عرفان,
a04ac8ef-449d-5150-b9db-583f566616ad,en,City: Deh Kheyr Hosseini,
a04ac8ef-449d-5150-b9db-583f566616ad,fa,مرکز شهر ده خیر حسینی,
a055396d-ed1c-5778-b18e-2ea9685ed574,en,City: Sharafkhaneh,
a055396d-ed1c-5778-b18e-2ea9685ed574,fa,مرکز شهر بندر شرفخانه,
a080cb2b-904c-53cd-afdf-a57507155444,en,City: Greater Boustan,
a080cb2b-904c-53cd-afdf-a57507155444,fa,مرکز شهر بوستان,
a0dfa644-5c16-46bc-a4d4-d726f0dd9630,fa,رستوران پنه,
a0f3479a-b29f-53e5-bee7-a02563e81fc8,en,City: Garmab,
a0f3479a-b29f-53e5-bee7-a02563e81fc8,fa,مرکز شهر گرماب,
a107889f-d40d-4857-9678-784be62a2021,fa,غذاخوری ساندویچ رضا قناعت دوست,
a10dd812-442a-4595-a054-930e8fa9345b,fa,ساندویچی ساحل,
a12f6962-e7f3-4272-b977-dd7d88210466,fa,مهمانپذیر صدف اسکو,
a14d47ba-83c6-49cb-a221-49b5c319696b,fa,غذاخوری تبریز,
a15796fc-7b3c-4f99-8a30-98b91d625f69,fa,غذاخوری خانگی لرد,
a189b09e-095d-4e9c-ae71-96c3533e915d,fa,کلینیک درمانی,
a1bc85c1-bc69-5aa8-8489-7b049833d76d,en,City: Yanqaq,
a1bc85c1-bc69-5aa8-8489-7b049833d76d,fa,مرکز شهر ینقاق,
a1fbb596-75b7-551a-a848-7b938155c7d6,en,City: Golshan,
